HiggsM,DNN_score,DPhi_jj,Eta_jj,M_jj,Njets,OO1
119155.89,-2.7898817,2.4509542,3.0869942,216638.81,2,-0.09091038
131853.06,-1.8231425,2.3804958,4.744377,686149.8,7,-0.22298673
121943.914,1.6602331,0.87324,3.5177598,258366.23,2,0.11681613
133744.11,0.47055313,2.9613264,5.203236,601192.56,4,0.046885926
117556.03,-1.1284233,2.627047,2.052024,338086.28,3,-0.4083082
118714.96,-1.76304,2.2612011,3.1534376,395717.12,3,0.4641573
126514.69,-4.173135,2.773043,2.2602644,262633.7,7,-0.24368694
118977.61,-2.842569,0.2980411,6.2087836,839543.5,2,0.05608853
128618.75,-0.81918067,1.5388525,4.9660964,472149.12,3,-0.07320964
132855.16,0.5403455,1.5204295,5.6131535,594080.75,2,0.07731664
129748.1,-2.086818,2.7467494,2.1438205,174726.1,4,-0.33862582
117645.86,-3.3349829,2.640079,4.187631,333977.06,2,0.15522109
120550.26,-2.6053364,2.674768,5.0856543,525670.9,4,-0.025498332
123870.59,-4.149254,2.826826,4.5639396,541405.5,2,0.0638528
123701.266,-3.865708,1.2071949,2.3721418,390959.94,4,0.29476088
120939.375,-1.6059917,0.98619676,3.0306509,306268.78,2,-2.3028612
126858.92,-3.9080493,2.9087327,2.7119124,245983.42,2,-0.21647523
121940.54,0.9845207,2.3794277,2.8610873,285954.16,3,0.17502923
125969.28,-2.034487,0.9828118,4.8033075,554976.2,3,-0.14302807
115884.25,-2.3691385,2.2112448,3.8618333,353486.72,3,0.36245173
131245.8,0.30153215,2.363128,3.335009,216579.27,2,-0.13297
123589.8,-3.0962923,2.3233376,2.1377323,105207.58,2,0.05854969
129141.59,-1.1038977,1.9086317,2.5459828,427559.06,2,1.3131967
129913.47,-2.5016258,2.8791223,2.4960575,149210.34,3,0.022835918
117885.375,-2.8234327,1.4775445,2.3083258,198492.39,4,0.41260922
126807.9,-2.6117294,0.1829834,2.492543,158695.86,4,-0.0612379
121072.93,-3.3221953,3.1109242,2.2092896,121506.08,4,-0.049917564
121070.43,-0.52821445,0.5917225,4.5720315,749662.9,3,-0.1555963
121252.9,-3.190952,3.1199956,2.1188722,468294.1,2,-0.08924271
115952.23,-2.2820413,0.630563,2.6648753,160224.2,3,0.2610493
117091.15,1.6965041,1.4039509,3.3250709,239837.45,2,-0.17862323
127614.53,-3.3016953,1.4785893,2.5018878,188165.47,3,-0.2218768
125949.28,-2.8949676,0.26030052,2.4160566,98384.18,2,0.25326765
119273.45,1.0977063,3.1158874,4.3960648,467138.9,2,0.07508831
134952.27,-0.118660495,2.3507662,4.195961,345144.2,2,-0.10966553
129885.43,-2.5426455,2.9833934,3.3052697,223016.25,2,-0.05711653
130152.01,-1.7841026,0.7012824,5.0351453,893385.06,3,0.27022478
122444.44,-0.17605801,1.1180176,5.318612,467306.25,4,0.08377145
133789.88,-3.0781183,2.2879415,2.9348545,335256.0,3,-0.106280066
127608.73,-2.7729661,1.2500061,2.2400022,161186.5,2,-0.8908514
125084.766,-1.9976308,1.3283724,4.9688554,538747.7,2,0.28915706
118136.914,-3.3730595,1.3646818,4.802777,468971.53,3,-0.13874671
121984.266,-3.1648726,2.4564133,3.7511783,247582.39,3,-0.047583576
116279.59,-0.4763029,0.069392204,6.868407,1.5691779e+06,11,0.015655762
122432.234,-1.715875,3.064893,2.3426712,638740.44,3,-0.1052003
118557.9,-3.8136144,2.479382,3.2687626,394015.53,4,0.21020043
125874.16,-0.75634634,2.383718,4.9939604,935431.9,3,-0.21155159
118400.09,-1.7403158,2.9060555,3.5945425,983347.75,4,0.2237732
118412.734,-1.7714232,2.6680636,3.6996102,341062.72,4,-0.021756079
115510.836,-2.3366451,2.1589966,6.5191774,1.0746101e+06,3,0.009415413
125473.96,-3.5349557,1.3287427,4.040464,281702.72,5,0.23382473
125577.55,0.5997413,1.5785495,3.3398323,253080.47,2,-0.26229742
117552.945,-2.4438612,2.1842203,2.3008337,139136.17,2,-0.17453265
120676.914,-1.3105158,1.5251669,2.2129498,205840.3,4,1.8202757
122373.26,-1.4375119,2.9995072,2.4702966,648875.4,5,-0.09661451
133456.4,0.6275142,0.8638421,6.4560547,1.190203e+06,3,-0.09490562
125860.41,-2.0737753,2.9158607,3.3500948,256691.66,4,0.10953266
131934.34,-2.344938,2.80369,2.6796207,199134.53,3,0.09444613
115452.57,-2.1961713,2.7271094,2.1185946,121053.93,2,0.03460455
125934.31,-3.0313737,2.6917825,2.5518947,192514.88,2,0.10262684
131535.39,-3.6929963,2.2902067,3.6271305,389699.28,4,-0.1227751
126878.34,-1.6818359,2.7867727,3.4261203,465842.25,3,0.12364006
131530.98,-2.2210038,2.4100795,2.91612,310368.72,2,-0.5219921
130912.266,-3.1303384,2.803969,2.2301793,619171.6,4,0.37743002
129682.25,-2.678088,0.22422412,7.8788223,2.5420578e+06,3,-0.022893993
119060.9,-0.40262374,0.58656514,3.3307116,543382.56,2,0.5237051
123474.234,0.22743598,0.81549394,3.3925622,400254.1,2,-0.3132643
116897.78,-0.84473735,0.9346099,2.8362393,191054.56,2,0.11307213
117149.31,-3.192807,1.2266135,3.0766773,209849.48,5,-0.14915138
116901.42,-1.6087133,2.3933582,4.2036,330270.7,4,0.028045252
119367.125,-2.6378536,0.95471895,3.9441967,243124.8,3,0.07317906
124335.68,2.085333,0.42501283,7.1908073,1.7756256e+06,3,0.039135356
125932.57,-2.723822,0.70757127,3.2153811,452279.44,7,3.0913007
131550.08,-3.5266101,2.1121912,3.3295197,243035.86,4,-0.43018222
116745.31,-3.7508252,0.65858614,2.9493804,166502.73,5,1.0475925e-05
123166.2,-2.3385494,2.1507049,3.6123316,257125.75,4,-0.13115789
127516.586,-1.8709768,2.7730243,3.7499762,299090.4,2,0.0067681097
128710.09,-3.1346626,2.6645467,3.0237958,255428.62,6,0.0014331595
118833.33,-1.827974,2.3717356,2.1012614,188764.3,3,0.1914363
127221.055,-2.4576697,0.777484,4.7783756,366781.5,3,0.09923116
125576.914,-2.126065,0.21175706,5.659375,720882.9,3,0.017541764
124296.805,-3.136352,2.347408,3.5361392,281820.1,3,0.3624697
134782.92,-0.15051319,3.0305562,5.055258,3.9297555e+06,4,-1.1205693
132679.1,0.35843772,2.461242,3.6112645,807824.75,5,-0.3395361
129633.11,-1.3386649,2.5833006,3.694016,464044.88,2,0.28631893
124589.0,1.9693823,2.6263754,2.8019898,715425.2,5,-1.0415126
121701.87,-0.808986,2.2185266,2.491572,447164.47,3,0.5992837
119636.76,-2.6714964,2.81849,2.5034497,807672.2,3,-0.7149688
133237.95,-2.5724056,2.75919,2.670673,261392.44,2,0.14758433
126454.26,-0.5903383,2.185058,2.5044813,195145.67,2,0.24590573
126651.74,-1.680414,2.5143347,5.8316507,660797.3,2,0.014997051
115678.45,0.7759706,2.1965694,5.4102583,771803.56,5,-0.13016
130779.46,-0.33168253,2.3351243,2.2209826,226396.67,3,0.43994847
129278.62,-2.929179,3.1358938,2.4540424,1.6075818e+06,6,-1.6006082
132186.94,-0.55844724,0.6288324,4.496195,1.2548418e+06,5,-0.7274105
125006.6,-1.7404858,2.9814115,2.4827173,274882.06,2,0.11936224
120974.02,-0.71446043,0.46560383,2.0624113,143588.89,2,0.15309666
117423.45,-1.6433376,2.8466306,2.9045475,144242.08,5,-0.03809918
119107.24,-3.202519,2.8498418,2.746905,289769.72,3,0.03032568
118419.12,-1.7210528,1.7537327,2.2107728,396479.84,3,-0.76678705
120831.36,-2.0681608,0.13535821,4.325191,310375.72,3,-0.043295324
116244.125,-4.1088166,2.182182,2.7933302,191758.66,4,0.12794775
116060.305,-1.8127799,2.7912652,3.0692887,276323.1,2,-0.012179924
130637.9,-2.1563184,3.1067529,2.0771565,297218.8,2,-0.0017093024
128481.44,0.43926704,1.4376172,2.8717918,295340.47,2,0.51447767
123263.555,-1.696789,0.5544381,2.0430186,113023.414,3,0.5465882
118841.945,-2.323773,2.5853133,2.7890658,287683.62,4,0.18261915
116780.945,-1.4922506,2.4918888,2.455831,261163.52,9,0.3615147
117892.77,-0.282082,2.1225708,2.9290686,272305.6,3,0.24574853
133368.88,-3.1509883,2.9867887,2.0772989,186854.84,2,-0.05897248
130797.555,-0.7992086,2.6304705,3.1783638,1.0676199e+06,4,1.334698
128944.664,-1.9875519,2.7801118,4.651727,943098.56,6,-0.084809296
123800.45,-2.348756,2.5584414,2.074535,314926.16,3,0.61211234
115941.766,0.537867,2.6312697,2.0580842,395273.97,2,0.6133339
126456.65,-3.0144615,2.7793293,3.6891513,467467.4,3,-0.5980236
129968.766,-2.5563762,2.2508101,3.1438322,184548.4,7,0.20472668
129673.99,-1.5450356,2.9386246,3.3433547,204504.2,3,-0.023404846
127241.93,-3.7640843,0.6644652,4.4631634,378153.34,3,-0.20638148
132375.33,0.04942014,2.5599394,3.4808831,239459.53,3,-0.058705654
131592.1,-0.8249176,2.2353344,2.8737674,230813.12,3,0.20827731
134773.39,-3.7717662,1.5818881,3.348448,277205.0,5,-0.1088379
131270.05,0.5416817,3.085221,3.5628161,632513.56,3,-0.110114016
134659.34,-2.3924408,3.0233963,2.5926907,164447.34,2,-0.020688191
130964.94,-1.8810521,2.6916277,4.425267,408176.66,3,0.015764171
118700.336,-0.0007520165,1.1680356,2.2068906,157915.16,2,-0.34351152
124581.445,-2.52725,0.28095865,2.968285,202214.86,4,-0.18219367
120026.43,-2.498149,2.9357789,3.373795,515935.6,5,0.022964621
121336.17,-0.36795405,3.0384398,3.8773894,481633.25,3,0.047801245
134660.56,-2.5589747,0.53114945,4.2841187,319217.38,4,-0.13426512
130748.51,-1.182745,2.739092,2.2019167,198214.58,2,-0.19300169
119573.88,-1.818043,2.770883,2.7003663,248438.3,2,0.06643595
116987.52,-2.4357893,1.4543489,2.7584906,159285.05,2,0.39503798
125601.65,1.0484262,2.6236706,5.9391522,851320.25,7,0.074954644
127331.76,0.36344472,3.1356606,2.284466,156025.48,3,-0.030313173
134658.92,-1.7939755,0.37832236,5.7284317,592538.06,7,0.047171075
131033.984,-1.5850515,2.703485,2.4525566,431634.4,4,0.40567708
122869.63,-1.7153578,1.881994,2.3539593,173806.19,3,-0.28002614
130013.836,1.1789371,3.0469923,4.701749,911030.8,3,0.23298018
125274.63,-3.359404,2.9550877,2.8800862,420576.66,5,-0.15267725
117235.49,1.1723503,0.08780062,5.791936,839809.06,2,0.019937512
124123.234,-2.4150589,0.4559598,2.6040707,151140.94,2,-0.87607205
119569.0,-1.8561364,2.993156,3.1480808,277285.53,2,0.2429324
127529.24,0.13525,2.1690893,3.4972806,263440.66,3,-0.113043666
115547.164,-3.2337372,2.629641,2.5475497,170493.52,5,0.08027594
133374.5,-3.286226,2.6603243,2.106649,141020.27,2,0.13495228
125625.68,2.7490468,2.0205889,5.2834334,711878.4,4,0.13537338
115071.734,-3.4501152,2.2306895,7.702384,1.9111836e+06,5,0.032967012
126817.445,-3.2487087,2.9891295,2.4456143,130868.44,5,0.03653911
132413.23,1.4936011,2.8764737,3.6228986,1.0321781e+06,7,0.36698574
124455.59,-3.9582453,2.1304789,2.2207117,135503.03,3,-0.10966651
120771.42,-2.1198773,2.4027932,2.867494,258948.38,2,-0.11217135
132373.73,-1.7916012,0.8509481,2.7220664,149675.92,2,-0.37598968
131188.34,2.434233,2.7926867,5.4015703,715978.7,2,-0.04498214
119497.55,-3.2768946,2.0600095,2.3396363,179538.78,8,0.12537833
124084.02,-3.2218359,0.91257894,2.8666873,135205.98,4,-0.119534545
123184.29,-1.5857451,1.824393,2.0083635,153513.27,4,0.46714142
122082.41,1.9847848,2.717053,4.9492908,695328.75,13,-0.075524405
129795.39,-3.426808,3.0883448,3.0238402,200002.66,2,0.1141551
120389.016,2.1438854,2.3682551,3.4384012,528416.9,3,-0.32634073
124613.27,1.785472,0.03326863,6.2544622,1.4782e+06,3,0.04772723
124630.555,-3.3600025,0.0546571,2.8771777,222251.72,3,0.102883026
115700.95,1.8387797,1.7393324,2.5850673,248095.94,4,-0.34372383
120538.58,-3.3114104,2.9344,4.762779,428386.2,3,0.0810213
129568.61,-2.6663048,2.3904183,2.06384,157437.28,4,0.26686957
129918.125,-1.6915529,2.9704833,3.132911,228369.1,3,0.067778766
134339.1,-3.615906,2.4779181,6.3529234,899288.4,2,0.007629468
127541.98,0.15871194,2.6047652,4.13567,769245.75,4,0.3399821
130251.805,-1.9625286,3.024051,3.3822901,493535.38,6,-0.30626586
134036.73,-0.8672329,0.7533498,4.0942616,449511.22,6,0.17749925
128851.62,-0.4880778,1.5928386,7.275115,2.0664886e+06,2,-0.0784871
127286.67,-2.3717065,1.3353982,6.3712406,1.3867916e+06,2,-0.03249522
127945.36,-2.0491328,2.5790157,3.5550146,228101.72,3,-0.029749285
126501.016,-2.531437,0.21978939,2.31814,99317.6,2,0.027972914
120203.82,-3.5189443,0.51357865,7.1966214,1.1548341e+06,3,0.07126698
125782.484,-1.2371377,3.127029,3.0471416,312541.2,3,0.038352646
122828.69,-1.6985615,2.8440034,3.0577562,166808.62,2,0.016804729
129018.08,1.6526253,2.801637,3.63359,354965.2,2,-0.032787416
115375.67,-2.763364,1.3697296,2.488625,279084.78,5,-0.15107106
116731.14,-2.9856772,2.3393102,2.0982027,184534.95,5,0.2940686
123550.266,-0.7532176,2.6170657,5.0480185,734657.56,2,-0.188129
132952.06,-2.771804,2.833972,3.182818,301597.1,4,0.038481332
126157.484,-2.585589,2.9195914,2.3538783,418418.3,3,0.16923754
133654.25,-2.3449018,0.39255404,4.3969207,554571.5,7,-0.46498087
116718.12,-2.8212845,2.788437,3.4324107,418325.28,2,0.060960192
130766.016,-2.930927,1.3540471,5.936987,785176.6,5,-0.006359159
120403.086,-3.8758826,1.4084501,3.2383409,188545.3,2,-0.09049603
133936.55,-3.40593,3.0217733,3.5252206,255649.08,2,-0.016325
115669.75,1.8290637,2.3602946,4.2913017,850386.56,4,0.30468643
117409.15,-2.3736112,1.7701995,2.3308616,164861.95,4,-0.4769577
119234.36,-1.8074812,0.5552405,3.3869214,281477.44,2,-0.06856729
132053.11,-1.3352993,1.8393154,6.261226,926407.6,7,-0.012992307
126511.6,-0.9964394,2.883748,2.7327,280729.75,4,-0.03825654
129185.234,-1.0838507,2.8744159,2.4316146,928255.7,3,-1.0123838
123732.37,-0.32411444,2.3219874,5.467573,2.1672928e+06,8,-0.21527196
128173.91,-2.9591224,2.5299513,3.8247128,432936.97,3,0.124281995
132759.16,-0.94497734,1.8435731,3.8280625,345792.25,3,-0.07262575
134483.97,-2.1283157,1.2206751,2.2434044,123139.266,2,0.34733146
122902.46,-0.21629758,2.9981153,3.194234,388046.4,2,0.017459324
133306.45,-0.24889638,2.734012,4.199631,479337.22,3,-0.17296192
131678.66,-3.0262363,2.026763,3.228025,255688.81,4,-0.4837223
125802.05,-1.9432323,2.328616,2.5480182,208773.02,2,0.32214242
117167.5,-2.6228344,0.8289736,2.3114362,119397.04,2,-0.2928327
125762.664,-3.2159429,3.052559,3.5955577,404448.22,5,0.16939804
117467.68,-2.047381,2.9555616,2.0249887,282776.1,4,0.14668104
132696.4,-1.9551938,2.0825102,2.4497905,147655.28,2,-0.09893759
124649.61,-0.10180602,2.8657796,3.318767,438379.88,2,0.1506882
125742.0,-0.9425672,1.9071219,6.7794867,945438.8,6,-0.06195443
133931.34,-2.1100087,2.8638644,3.7422116,241497.28,2,0.017293934
122586.086,-1.4039422,2.7754893,2.910005,368568.3,4,-0.3460623
132174.23,-1.6201445,2.7838092,2.316965,201086.31,2,-0.0106338
129599.91,-0.5643315,0.5287099,2.669454,205165.55,2,-0.18405956
116650.84,-1.7367526,1.397487,2.6965525,210820.53,3,-0.4652852
120779.555,-1.9609929,2.4366963,2.902813,266464.75,2,0.07923615
116354.77,-1.6357921,3.0253797,2.7531424,1.1876549e+06,6,0.39860237
116645.086,-3.870426,1.0313966,4.4831486,353786.6,2,0.09305479
134810.11,-0.33727238,1.8748493,2.582031,469470.47,3,-0.66430825
127441.54,0.052100923,2.940946,4.239475,496078.38,2,0.104301274
123599.62,-1.4552436,2.6915507,4.465273,750878.8,5,0.20899707
125575.85,-2.4112337,1.442168,2.3141246,151707.05,2,-1.4124174
117131.78,-1.5425872,3.0927496,3.0091681,269194.94,2,-0.0167313
132019.12,-2.1317098,1.3853854,5.733671,704276.5,4,0.041047674
124945.055,0.6262952,0.59423137,2.7351418,317459.78,4,-0.29644048
119197.21,-2.2438333,1.292161,4.1739464,297782.53,3,-0.0850428
128483.32,-1.3035498,2.3914495,3.3715115,371822.06,2,0.3206119
117965.99,-3.2689161,1.8258717,2.2094162,248905.44,5,0.32488167
124973.2,0.402168,1.6531857,3.2943416,298619.44,2,-0.30247903
119653.18,-1.4205806,2.3648071,2.0513754,232982.61,3,-0.590733
127837.95,-0.5574233,2.7957833,4.743534,3.1565692e+06,5,-0.70971173
118382.38,-2.6559052,0.36146426,2.3749292,135981.8,2,-0.1635689
116046.34,-2.013613,0.43615437,4.0786133,275359.1,2,0.031677816
121118.83,-0.43138283,0.20358536,3.6633854,294301.03,2,0.029673053
118858.36,-1.5280871,0.041341305,4.4192715,343908.06,3,-0.04168618
123478.47,0.62878335,2.2133937,4.8709693,772791.94,6,-0.10865993
123954.49,-3.1885202,2.1619782,2.2041936,448451.0,3,0.4677712
123290.58,-1.3968474,2.96759,6.3530207,969426.6,4,0.16558976
131273.27,-0.33517614,3.0579693,2.4623942,371612.97,3,0.17179953
124127.09,-0.40859312,2.9843433,6.236972,1.04498475e+06,2,-0.039089765
121565.03,-2.2342172,1.6753278,2.0196137,121698.48,4,-0.1828378
120154.414,-1.5388937,0.26031327,5.95491,722081.4,4,-0.03380113
134987.56,-2.7056355,2.1543312,3.5816555,298448.34,3,-0.07230282
116285.08,-1.3771584,2.4979208,4.616519,514779.38,2,-0.0019381449
121503.75,-3.415831,2.718967,2.0572708,208338.27,3,-0.06251876
122813.875,2.6227326,1.6940193,5.763407,1.0774038e+06,3,-0.12970772
132137.84,-0.9434297,2.2704258,6.5053415,1.7564198e+06,4,-0.066053785
125419.12,0.5126456,0.64870787,2.4571967,147973.97,2,-0.16121817
122089.08,-3.7015533,0.6714469,4.1691804,358811.6,4,0.03584086
133207.5,0.35370094,2.7273223,3.188123,789350.25,3,0.7096461
134968.28,-2.3008962,1.8071785,3.2837687,453700.47,3,0.5099439
119461.266,-1.0308175,2.8819847,3.2595072,478278.22,4,-0.23554283
130367.7,0.9697944,2.11967,4.645837,693116.2,2,-0.27060458
123468.33,-2.680636,2.0753949,2.6872573,407397.7,2,-1.2180166
122316.64,-0.7476644,1.8068322,5.444436,843362.56,2,-0.06311213
118813.016,-3.078853,2.937998,2.9521215,935459.1,3,-0.25901428
130673.58,-1.5554162,3.0293894,3.9866235,428698.84,2,-0.12375491
118265.23,2.4944146,1.4498677,4.182642,484606.97,2,-0.24308696
115330.66,-2.5788023,1.4317279,4.3278294,310934.03,3,0.028892554
120405.1,-0.8691131,0.6869595,2.8453107,169071.75,2,0.1573911
121671.016,0.5959754,2.6611307,4.9090676,1.3164116e+06,3,0.32556972
127348.58,0.76435214,0.10504985,6.5649776,1.4701468e+06,3,-0.013807538
125520.58,-0.49197626,2.89191,4.295426,704953.1,4,-0.076414645
130895.41,-2.6660547,1.5098531,2.4879837,291448.44,6,0.25667563
132552.7,-1.4010224,1.528348,3.7874656,588321.75,3,-0.39165118
133046.75,-1.6195964,2.2377455,3.0596445,278282.34,9,-0.5041096
131988.53,-2.756833,1.7237866,5.542286,631927.4,2,0.14083631
129576.55,-2.3811407,0.76489043,3.6849,480305.53,4,0.23993656
132212.47,1.2629646,1.7175446,2.7237303,542201.75,3,-0.9578371
124905.69,-0.8492094,2.6009755,3.2028244,334936.28,4,-0.16912556
133933.53,0.56135106,2.395943,5.049853,641538.0,2,-0.10091209
115850.91,-3.6110516,2.9275832,2.996951,156961.64,3,-0.029768879
120741.12,2.5954432,0.68938756,7.7574773,2.1445988e+06,3,0.062388513
116430.47,-3.1660519,1.781534,2.0829458,124639.99,3,-0.14292525
116378.54,-1.3455817,1.5404315,2.7050865,218666.53,2,2.035616
125061.1,-2.31079,2.6909425,2.685408,265104.22,4,0.8523952
127381.86,-0.5162548,1.8921471,2.5271556,238276.69,4,0.22616643
126432.33,-1.4164764,1.216082,4.1370745,295686.1,3,-0.15646611
120825.81,0.10885345,0.96252984,4.760342,745022.44,5,0.10292077
117575.164,-0.9443045,2.652427,3.2480254,377240.06,4,-0.06524774
131100.25,-2.611177,2.7519236,2.2902431,231623.86,2,0.10881779
132129.11,-2.57754,2.3355472,2.4205756,252850.17,3,-0.5090703
124245.08,2.6013236,2.0464828,3.5090747,748280.8,2,-0.77638143
122790.914,-2.5456672,2.858436,2.7499623,225452.19,6,0.3306158
123006.15,-2.8808484,0.07738984,3.3317378,207960.42,3,-0.17775859
118072.695,-1.9703313,0.057463646,3.2554116,340294.4,3,0.046098735
115947.32,-0.029325243,1.5925885,5.8951464,1.0406815e+06,2,0.2157582
132774.61,-0.8241137,2.7831974,3.1381125,372541.94,2,-0.15226637
126272.32,-1.4661108,1.7707971,2.0714388,383247.7,5,-1.4024885
122460.29,-3.1460454,3.0447702,2.3402798,456328.34,7,-0.06826052
127561.336,-2.2414982,1.4849678,2.178396,111220.17,8,0.3288626
115415.24,-3.003935,0.32029092,3.3685093,257347.23,2,0.046145685
132871.2,-3.8008337,0.5811599,2.0253367,109062.16,2,0.078338735
132936.69,-2.404007,2.2666967,2.718558,224606.0,2,0.46480733
116136.12,-1.1491104,2.9197874,2.5062408,320005.94,3,-0.080739975
132061.38,1.7242006,2.6383328,4.034719,552489.6,4,0.09418426
116397.79,-2.4125295,3.0118768,2.1622295,334474.2,3,0.052836426
123241.25,-2.9008982,0.22966123,3.5677876,292085.88,6,0.14161535
134186.8,1.3940841,2.534751,6.4221005,1.254189e+06,3,-0.079908654
132203.88,-2.1890483,0.9361556,3.019373,146770.17,3,0.0886619
127592.11,0.6215813,0.9592432,6.352766,1.1036346e+06,5,0.08502827
128063.34,-1.7812575,2.9833145,3.707671,1.0724019e+06,5,-0.24260965
123928.89,0.8257316,2.881511,3.9270205,611470.9,5,0.009419711
126931.15,-0.59449226,2.6418867,3.0867038,272527.06,3,-0.13454352
120256.68,-0.96184105,2.976575,2.804131,797112.44,2,0.42685696
129036.234,0.5184104,2.7620108,3.4357536,288868.72,3,-0.113326155
131978.08,-0.71423376,3.032084,2.581902,155087.38,3,-0.04632038
124476.85,2.2105253,2.069222,6.647006,1.1414134e+06,2,0.08343687
131272.08,-0.5739149,2.2719266,2.6380281,272362.28,3,0.5208924
119281.195,-2.0618646,3.027631,2.6187303,230331.78,2,-0.015166982
120295.25,-2.1199954,2.4061658,2.7756555,178878.64,4,-0.17650476
122134.31,-0.84899443,3.1364555,4.642776,324309.3,3,0.020702811
128122.19,2.403137,2.1433878,3.622954,369728.38,2,-0.22441153
116905.43,-1.5154378,1.4978381,4.3935113,457814.0,4,0.11162797
121240.1,-3.7074285,0.89048994,4.165914,310788.94,3,-0.12444687
128348.17,-1.9156209,2.8081462,2.5958712,219098.83,4,-0.054181233
124117.59,-0.15202345,2.6086981,4.4510145,556512.9,3,0.126703
129281.68,-2.752083,2.6744647,3.2173598,387721.38,4,-0.06832189
127983.05,-3.043442,3.0102026,2.8880363,178923.94,2,0.00021279292
118794.96,-1.633953,3.0731032,3.9748945,1.3004769e+06,4,0.22461574
125090.28,-2.6897082,1.3859143,2.07569,165103.9,4,0.3770018
131900.55,-2.4574811,0.5834793,3.1407833,223559.97,4,-0.2952698
120960.64,-0.038170397,1.0320721,2.6111603,202129.88,3,0.26171705
121269.95,2.059621,0.50741696,5.0271873,523859.6,3,0.05360934
115228.93,-1.58146,1.5337052,2.9647079,220614.0,2,-0.2479582
119096.34,-1.3869115,3.046535,2.263941,135936.8,2,-0.028181408
118541.83,-1.9290093,0.9682952,5.461893,918665.5,3,-0.28645232
115091.09,-3.0195096,2.1329007,2.1255758,219753.94,3,0.2798254
121478.016,-3.3232608,2.4064772,5.0666466,514067.84,2,0.1099803
